Tag Name,Time,Value
Caudal,10/05/2023 12:46,41
Caudal,10/05/2023 14:08,41
Caudal,10/05/2023 15:30,41
Caudal,10/05/2023 16:52,41
Caudal,10/05/2023 18:14,41
Caudal,10/05/2023 19:36,41
Caudal,10/05/2023 20:58,41
Caudal,10/05/2023 22:20,41
Caudal,10/05/2023 23:42,41
Caudal,11/05/2023 1:04,41
Caudal,11/05/2023 2:26,41
Caudal,11/05/2023 3:48,42
Caudal,11/05/2023 5:10,42
Caudal,11/05/2023 6:32,42
Caudal,11/05/2023 7:54,41
Caudal,11/05/2023 9:16,42
Caudal,11/05/2023 10:38,42
Caudal,11/05/2023 12:00,42
Caudal,11/05/2023 13:22,41
Caudal,11/05/2023 14:44,41
Caudal,11/05/2023 16:06,41
Caudal,11/05/2023 17:28,41
Caudal,11/05/2023 18:50,41
Caudal,11/05/2023 20:12,42
Caudal,11/05/2023 21:34,42
Caudal,11/05/2023 22:56,42
Caudal,12/05/2023 0:18,42
Caudal,12/05/2023 1:40,42
Caudal,12/05/2023 3:02,42
Caudal,12/05/2023 4:24,42
Caudal,12/05/2023 5:46,42
Caudal,12/05/2023 7:08,42
Caudal,12/05/2023 8:30,42
Caudal,12/05/2023 9:52,42
Caudal,12/05/2023 11:14,42
Caudal,12/05/2023 12:36,41
Caudal,12/05/2023 13:58,41
Caudal,12/05/2023 15:20,41
Caudal,12/05/2023 16:42,41
Caudal,12/05/2023 18:04,42
Caudal,12/05/2023 19:26,42
Caudal,12/05/2023 20:48,42
Caudal,12/05/2023 22:10,42
Caudal,12/05/2023 23:32,42
Caudal,13/05/2023 0:54,42
Caudal,13/05/2023 2:16,42
Caudal,13/05/2023 3:38,42
Caudal,13/05/2023 5:00,42
Caudal,13/05/2023 6:22,42
Caudal,13/05/2023 7:44,42
Caudal,13/05/2023 9:06,42
Caudal,13/05/2023 10:28,42
Caudal,13/05/2023 11:50,42
Caudal,13/05/2023 13:08,37
Caudal,13/05/2023 13:08,37
Caudal,13/05/2023 13:08,25
Caudal,13/05/2023 13:08,13
Caudal,13/05/2023 13:10,1
Caudal,13/05/2023 14:34,0
Caudal,13/05/2023 15:56,0
Caudal,13/05/2023 17:18,0
Caudal,13/05/2023 18:40,0
Caudal,13/05/2023 20:02,0
Caudal,13/05/2023 21:24,0
Caudal,13/05/2023 22:46,0
Caudal,14/05/2023 0:08,0
Caudal,14/05/2023 1:30,0
Caudal,14/05/2023 2:52,0
Caudal,14/05/2023 4:14,0
Caudal,14/05/2023 5:36,0
Caudal,14/05/2023 6:58,0
Caudal,14/05/2023 8:20,0
Caudal,14/05/2023 9:42,0
Caudal,14/05/2023 11:04,0
Caudal,14/05/2023 12:26,0
Caudal,14/05/2023 13:48,0
Caudal,14/05/2023 15:10,0
Caudal,14/05/2023 16:32,0
Caudal,14/05/2023 17:54,0
Caudal,14/05/2023 19:16,0
Caudal,14/05/2023 20:38,0
Caudal,14/05/2023 22:00,0
Caudal,14/05/2023 23:22,0
Caudal,15/05/2023 0:44,0
Caudal,15/05/2023 2:06,0
Caudal,15/05/2023 3:28,0
Caudal,15/05/2023 4:50,0
Caudal,15/05/2023 6:12,0
Caudal,15/05/2023 7:08,15
Caudal,15/05/2023 7:08,27
Caudal,15/05/2023 7:09,40
Caudal,15/05/2023 7:09,53
Caudal,15/05/2023 7:34,49
Caudal,15/05/2023 8:56,48
Caudal,15/05/2023 10:18,48
Caudal,15/05/2023 11:40,51
Caudal,15/05/2023 13:02,50
Caudal,15/05/2023 14:24,50
Caudal,15/05/2023 14:24,66
Caudal,15/05/2023 14:24,78
Caudal,15/05/2023 15:46,68
Caudal,15/05/2023 17:08,72
Caudal,15/05/2023 18:30,72
Caudal,15/05/2023 19:52,71
Caudal,15/05/2023 21:14,72
Caudal,15/05/2023 22:36,72
Caudal,15/05/2023 23:58,72
Caudal,16/05/2023 1:20,72
Caudal,16/05/2023 2:42,72
Caudal,16/05/2023 4:04,72
Caudal,16/05/2023 5:26,70
Caudal,16/05/2023 6:48,70
Caudal,16/05/2023 8:10,70
Caudal,16/05/2023 9:32,70
Caudal,16/05/2023 10:54,71
Caudal,16/05/2023 11:10,52
Caudal,16/05/2023 12:16,51
Caudal,16/05/2023 13:38,51
Caudal,16/05/2023 15:00,51
Caudal,16/05/2023 16:22,51
Caudal,16/05/2023 17:44,51
Caudal,16/05/2023 19:06,49
Caudal,16/05/2023 20:28,49
Caudal,16/05/2023 21:50,49
Caudal,16/05/2023 23:12,48
Caudal,17/05/2023 0:34,49
Caudal,17/05/2023 1:56,49
Caudal,17/05/2023 3:18,49
Caudal,17/05/2023 4:40,49
Caudal,17/05/2023 6:02,49
Caudal,17/05/2023 7:24,49
Caudal,17/05/2023 8:46,50
Caudal,17/05/2023 10:08,50
Caudal,17/05/2023 11:30,49
